reference,link,name,brand,image_url,store,screen_size,processor,ram,disk_capacity,gpu,os,gamer,price
9S7-16R831-2419,https://www.graiet.tn/pc-portable-msi-thin-15-b12uc-i5-12e-gen-16go-rtx-3050-win-11.html,PC PORTABLE GAMER | MSI - THIN 15 B12UC | i5 12é Gén - 16GO - RTX 3050 - WIN 11,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-thin-15-b12uc-i5-12e-gen-16go-rtx-3050-512go-ssd-win-11_2_.webp,graiet,15.6 “,Intel Core i5 12è Gén,16 G,512 Go SSD,NVIDIA GeForce RTX 3050,Windows 11,Oui,"2 669,00 TND"
G15-5530-I5-3Y,https://www.graiet.tn/dell-g15-pc-portable-gaming-i5-13e-gen-16go-512ssd-rtx3050-gris.html,Pc Portable DELL Gaming G15 | Intel i5 - 16Go - 512SSD - GeForce RTX3050  -  Gris,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-gaming-dell-g15-i5-13e-gen-16go-512ssd-rtx3050-gris_1.webp,graiet,15.6 “,Intel Core i5 13é Gén,16 G,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"2 699,00 TND"
83GS00GHFG-2Y-16G,https://www.graiet.tn/pc-portable-gaming-lenovo-loq-15iax9-i5-12e-gen-16go-512ssd-rtx-2050-gris-avec-souris-rvb-offert.html,Pc Portable Gaming LENOVO LOQ 15IAX9 | i5 12é Gén - 16Go - 512SSD - RTX 3050 |Gris Avec Souris RVB Offert,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-gaming-lenovo-loq-15iax9-i5-12e-gen-8-go-512-ssd-rtx-2050-gris-avec-souris-rvb-m100_1_1.webp,graiet,15.6 “,Intel Core i5 12è Gén,8 G,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"2 699,00 TND"
83GS00GHFG-2Y-24G,https://www.graiet.tn/pc-portable-gaming-lenovo-loq-15iax9-i5-12e-gen-24go-512ssd-rtx-3050-gris-avec-souris-rvb-offert.html,Pc Portable Gaming LENOVO LOQ 15IAX9 | i5 12é Gén - 24Go - 512SSD - RTX 3050 | Gris Avec Souris RVB Offert,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5__2_.webp,graiet,15.6 “,Intel Core i5 12è Gén,24Go,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"2 749,00 TND"
9S7-16R831-2606-32G,https://www.graiet.tn/pc-portable-gamer-msi-thin-15-b13ucx-i7-13620h-8go-512ssd-rtx2050-fd-noir.html,Pc Portable Gamer MSI | THIN 15 B13UCX | i7 13620H-32Go-512SSD-RTX2050-FD Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-thin-15-i5-13e-gen-32go-512ssd-rtx2050-fd-noir.webp,graiet,15.6 “,Hélio G99,32Go,512 Go SSD,GeForce RTX 2050,FreeDos,Oui,"2 769,00 TND"
9S7-16R831-2605,https://www.graiet.tn/msi-pc-portable-gamer-thin-15-b13uc-i5-13420h-8go-512ssd-rtx-3050-fd-gris.html,Pc Portable MSI Thin 15 | Intel i5 - 13 Gén - 8Go - 512SSD - RTX 3050/FD - B13UC - Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-gamer-msi-thin-15-b13uc-i5-13420h-8go-512ssd-rtx-3050-fd-gris_3_1.webp,graiet,15.6 “,Intel Core i5 13é Gén,8 G,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"2 789,00 TND"
83LK006QFG,https://www.graiet.tn/pc-portable-lenovo-loq-i5-12e-gen-16go-512ssd-rtx-4050-win-11-souris-m100.html,PC PORTABLE LENOVO LOQ | I5 12é Gén - 16GO - 512SSD - RTX 4050 - WIN 11 + SOURIS M100,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-i5-12e-gen-16go-512ssd-rtx-3050-win11-souris-m100_1.webp,graiet,15.6 “,Intel Core i5 12è Gén,16 G,512 Go SSD,GeForce RTX4050,Windows 11,Oui,"2 789,00 TND"
9S7-16R831-2683,https://www.graiet.tn/pc-portable-msi-gaming-thin-15-b13ve-intel-i5-rtx-4050-16-go-ram.html,PC Portable Gaming MSI Thin 15 B13VE - Intel i5 - RTX 4050 - RAM 16 Go,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-gaming-thin-15-b13ve-intel-i5-rtx-4050-16-go-ram_1_.webp,graiet,15.6 “,Intel Core i5 13é Gén,16 G,512 Go SSD,GeForce RTX4050,FreeDos,Oui,"2 799,00 TND"
83GS00GHFG-2Y-32G,https://www.graiet.tn/pc-portable-gaming-lenovo-loq-15iax9-i5-12e-gen-32go-512ssd-rtx-3050-gris-avec-souris-rvb-offert.html,Pc Portable LENOVO Gaming LOQ 15IAX9 | Intel i5 - RTX 3050 - 32 Go - SSD 512 | Gris + Souris Gaming,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5__2__1.webp,graiet,15.6 “,Intel Core i5 12è Gén,,512 Go SSD,NVIDIA GeForce GTX 1660,FreeDos,Non,"2 859,00 TND"
V3607VJ-RP109,https://www.graiet.tn/pc-portable-asus-intel-i7-240h-rtx-3050-8-go-ddr5-ssd-512-16-v3607vj-rp109-sac-offert.html,PC Portable ASUS Gamer | Intel i7 240H - RTX 3050 - 16 pouces - SSD 512 + Sac à Dos,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-asus-intel-i7-240h-rtx-3050-8-go-ddr5-ssd-512-16-v3607vj-rp109-sac-offert.webp,graiet,"16""",Intel Core7 - 240H,8 G,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"2 869,00 TND"
,https://www.graiet.tn/hp-pc-portable-victus-16-ag2m2ea-i5-14e-gen-16go-512ssd-rtx3050-win11.html,HP Pc Portable VICTUS 16 AG2M2EA (i5 14é Gén/16Go/512SSD/RTX3050/WIN11),,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-hp-victus-16-ag2m2ea-i5-14e-gen-16go-512ssd-rtx3050-win11_2_.webp,graiet,"16""",Intel Core i5 14é Gén,16 G,512 Go SSD,NVIDIA GeForce RTX 3050,Windows 11,Oui,"2 899,00 TND"
83LK006TFG,https://www.graiet.tn/pc-portable-lenovo-loq-i7-12e-gen-16go-512ssd-rtx-4050-win11-souris-m100.html,PC PORTABLE LENOVO LOQ | i7 12é Gén - 16GO - 512SSD - RTX 4050 - WIN11 + SOURIS M100,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-i7-12e-gen-16go-512ssd-rtx-4050-win11-souris-m100.webp,graiet,15.6 “,Intel Core i7 12è Gén,16 G,512 Go SSD,GeForce RTX4050,Windows 11,Oui,"2 899,00 TND"
83LK006QFG-32G,https://www.graiet.tn/pc-portable-lenovo-loq-i5-12e-gen-32-go-512ssd-rtx-4050-win-11-souris-m100.html,PC PORTABLE LENOVO LOQ | I5 12é Gén - 32 GO - 512SSD - RTX 4050 - WIN 11 + SOURIS M100,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5__5__1.webp,graiet,15.6 “,Intel Core i5 12è Gén,32Go,512 Go SSD,GeForce RTX4050,Windows 11,Oui,"2 949,00 TND"
9S7-16R831-2604,https://www.graiet.tn/pc-portable-msi-gaming-intel-i7-rtx-4050-512-ssd-16-ram-gris-cosmos-thin-15-b13.html,PC Portable MSI Gaming | Intel i7 - RTX 4050 - SSD 512 Go - 16 RAM - Gris Cosmos / Thin 15 B13,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-gaming-intel-i7-rtx-4050-512-ssd-16-ram-gris-cosmos-thin-15-b13.webp,graiet,15.6 “,Intel Core  i7 13è Gén,16 G,512 Go SSD,GeForce RTX4050,FreeDos,Oui,"2 999,00 TND"
V3607VU-RP209,https://www.graiet.tn/pc-portable-asus-intel-i5-210h-rtx-4050-16-pouces-512ssd-avec-sac-a-dos.html,PC Portable ASUS Gamer| Intel  i5 210H - RTX 4050 - 16 pouces - SSD 512 + Sac à Dos,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-asus-intel-i5-210h-rtx-4050-16-pouces-512ssd-sac-a-dos-v3607vu-rp209_3_.webp,graiet,"16""",Intel  Core i5 210H,8 G,512 Go SSD,GeForce RTX4050,FreeDos,Oui,"3 059,00 TND"
83DV00JRFG,https://www.graiet.tn/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming.html,Pc Portable LENOVO LOQ | i7 13é Gén - 16Go - 512SSD - RTX 3050| + Souris Gaming,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5_.webp,graiet,15.6 “,Intel Core  i7 13è Gén,16 G,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"3 129,00 TND"
A13VF-15K 111-1492,https://www.graiet.tn/msi-pc-portable-cyborg-15-a13vf-i5-13420h-8go-512ssd-rtx4060-fd-noir.html,Pc Portable MSI CYBORG 15 | Intel i5 - 12 Gén - 8Go - 512SSD - RTX4060/FD - A13VF - Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-cyborg-15-a13vf-i5-13420h-8go-512ssd-rtx4060-fd-noir_4_.webp,graiet,15.6 “,i5 13è Gén,8 G,512 Go SSD,GeForce RTX 4060,Windows 11,Oui,"3 189,00 TND"
83DV00JRFG-24G,https://www.graiet.tn/pc-portable-lenovo-loq-i7-13e-gen-24-go-512ssd-rtx-3050-souris-gaming.html,Pc Portable LENOVO LOQ | i7 13é Gén - 24 Go - 512SSD - RTX 3050| + Souris Gaming,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-i7-13e-gen-24-go-512ssd-rtx-3050-souris-gaming.webp,graiet,15.6 “,Intel Core  i7 13è Gén,24Go,512 Go SSD,NVIDIA GeForce RTX 3050,FreeDos,Oui,"3 189,00 TND"
83LK006TFG-32G,https://www.graiet.tn/pc-portable-lenovo-loq-i7-12e-gen-32go-512ssd-rtx-4050-win11-souris-m100.html,PC PORTABLE LENOVO LOQ | i7 12é Gén - 32GO - 512SSD - RTX 4050 - WIN11 + SOURIS M100,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5__4__1.webp,graiet,15.6 “,Intel Core i5 13é Gén,32Go,512 Go SSD,GeForce RTX4050,Windows 11,Oui,"3 199,00 TND"
BU-83DV00JRFG-32G,https://www.graiet.tn/pc-portable-lenovo-loq-i7-13e-gen-32go-512ssd-rtx-3050-souris-gaming.html,Pc Portable LENOVO LOQ | i7 13é Gén - 32Go - 512SSD - RTX 3050| + Souris Gaming,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-loq-ai-i7-13e-gen-16go-512ssd-rtx-3050-souris-gaming-m100_5__1_.webp,graiet,"19,5""",Hélio G99,,64 Go eMMC,NVIDIA GeForce GTX 1660,Android 14,Non,"3 249,00 TND"
V3607VU-RP246,https://www.graiet.tn/pc-portable-asus-gamer-v16-v3607vj-intel-core-7-rtx-4050-6go-8-go-ddr5-noir-mat.html,Pc Portable ASUS Gamer V16 V3607VJ | Intel Core 7 - RTX 4050 6Go - 8 Go DDR5 - Noir Mat,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-asus-gamer-v16-v3607vj-intel-core-7-rtx-4050-6go-8-go-ddr5-noir-mat.webp,graiet,15.6 “,Intel Core7 - 240H,8 G,512 Go SSD,GeForce RTX4050,FreeDos,Oui,"3 299,00 TND"
15-k111-1493,https://www.graiet.tn/msi-pc-portable-cyborg-15-a13ve-i7-13620h-8go-512ssd-rtx-4050-fd-noir.html,Pc Portable MSI CYBORG 15 | Intel i7 - 12 Gén - 8Go - 512SSD - RTX4060/FD - A13VF - Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-cyborg-15-a13ve-i7-13620h-8go-512ssd-rtx-4050-fd-noir_4_.webp,graiet,15.6 “,Intel Core  i7 13è Gén,8 G,512 Go SSD,GeForce RTX4050,FreeDos,Oui,"3 329,00 TND"
15K-111-1491,https://www.graiet.tn/msi-pc-portable-cycborg-15-a13vf-i7-13620h-8go-512ssd-rtx4060-fd-noir.html,Pc Portable Gamer MSI Cyborg 15 A13VF | Intel i7 - 8 Go - 512 SSD - Nvidia RTX 4060 - Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-msi-cyborg-15-a13ve-i7-13620h-8go-512ssd-rtx-4050-fd-noir_4__1.webp,graiet,15.6 “,Intel Core  i7 13è Gén,8 G,512 Go SSD,GeForce RTX 4060,FreeDos,Oui,"3 389,00 TND"
9S7-15K-111-680,https://www.graiet.tn/msi-pc-portable-gaming-msi-cyborg-15-a13vf-i5-13gen-16go-512ssd-rtx4060-noir.html,Pc Portable Gamer MSI Cyborg 15 A13VF | 16 Go - 512Go SSD - Nvidia GeForce RTX 4060 - Noir,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-gaming-msi-cyborg-15-a13vf-i5-13gen-16go-512ssd-rtx4060-noir_5_.jpg,graiet,15.6 “,i5 13è Gén,16 G,512 Go SSD,GeForce RTX 4060,Windows 11,Oui,"3 699,00 TND"
G15-5530I7-1TSSD3Y,https://www.graiet.tn/pc-portable-gaming-dell-g15-i7-13e-gen-16go-1tossd-rtx4060-gris.html,Pc Portable Gaming DELL G15 | i7 - 13é Gén - 16Go - 1ToSSD - RTX4060  -  Gris,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-gaming-dell-g15-i7-13e-gen-16go-1tossd-rtx4060-gris_1_.webp,graiet,15.6 “,Intel Core  i7 13è Gén,16 G,1 To SSD,GeForce RTX 4060,FreeDos,Oui,"4 159,00 TND"
82WM00CDFG-2Y-8G,https://www.graiet.tn/lenovo-pc-portable-legion-pro-ryzen-9-7945hx-16go-1tssd-rtx4070-win11.html,Pc Portable LENOVO  LEGION PRO 5 | AMD RYZEN 9 7945HX - 16Go - 1TSSD - RTX4070 - WIN11,,https://www.graiet.tn/media/catalog/product/cache/595488aa9cf14b0e44a19e9859f2c227/p/c/pc-portable-lenovo-legion-pro-ryzen-9-7945hx-16go-1tssd-rtx4070-win11_9_.webp,graiet,"16""",Hélio G99,16 G,1 To SSD,GeForce RTX 4070,Windows 11,Oui,"6 599,00 TND"
82LX00CFFG,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8Go 256Go SSD - Gris,IDEAPAD 1,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8go-256go-ssd-gris_1.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"709,000 DT"
X515KA-EJ008,https://www.mytek.tn/pc-portable-asus-x515ka-intel-celeron-n4500-4go-256go-ssd-silver.html,PC Portable ASUS X515KA Intel Celeron N4500 4Go 256Go SSD - Silver,X515KA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-x515ka-intel-celeron-n4500-4go-256go-ssd-silver-40.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"719,000 DT"
82QY00PEFE,https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8go-256go-ssd-noir.html,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8Go 256Go SSD - Noir,V15 G2 IJL,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8go-256go-ssd-noir-40.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"719,000 DT"
A30XQEA,https://www.mytek.tn/pc-portable-hp-15-fd0298nk-intel-n100-4go-256go-ssd-noir.html,PC Portable HP 15-fd0298nk Intel N100 4Go 256Go SSD - Noir,15-fd0298nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0298nk-intel-n100-4go-256go-ssd-noir-h.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"719,000 DT"
X515KA-EJ008-8G,https://www.mytek.tn/pc-portable-asus-x515ka-intel-celeron-n4500-8go-256go-ssd-silver.html,PC Portable ASUS X515KA Intel Celeron N4500 8Go 256Go SSD - Silver,X515KA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-x515ka-intel-celeron-n4500-8go-256go-ssd-silver-40.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"739,000 DT"
AB1T8EA,https://www.mytek.tn/pc-portable-hp-15-fd0297nk-intel-n100-8go-256go-ssd-noir.html,PC Portable HP 15-fd0297nk Intel N100 8Go 256Go SSD - Noir,15-fd0297nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir-11.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"749,000 DT"
A30XQEA-8G,https://www.mytek.tn/pc-portable-hp-15-fd0298nk-intel-n100-8go-256go-ssd-noir.html,PC Portable HP 15-fd0298nk Intel N100 8Go 256Go SSD - Noir,15-fd0298nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0298nk-intel-n100-8go-256go-ssd-noir-hgb.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"749,000 DT"
886L4EA,https://www.mytek.tn/pc-portable-hp-15-fd0029nk-intel-n100-4go-256go-ssd-silver-bleu.html,PC Portable HP 15-fd0029nk Intel N100 4Go 256Go SSD - Silver & Bleu,15-fd0029nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0029nk-intel-n100-4go-256go-ssd-silver-bleu-200_1_.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,"759,000 DT"
886L5EA,https://www.mytek.tn/pc-portable-hp-15-fd0030nk-intel-n100-4g-256go-ssd-gris.html,PC Portable HP 15-fd0030nk Intel N100 4Go 256Go SSD - Gris,15-fd0030nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0030nk-intel-n100-4g-256go-ssd-gris-y.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,"759,000 DT"
82QY00PEFE-16G,https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-16g-256go-ssd-noir.html,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 16G 256Go SSD - Noir,V15 G2 IJL,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-16g-256go-ssd-noir-40.jpg,Mytek,15.6 Pouces,Intel Celeron,16 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"765,000 DT"
BU-82LX00CFFG-W11P,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris.html,PC Portable LENOVO IdeaPad 1 15IJL7 Intel Celeron N4500 8G 256G SSD - Gris,IDEAPAD 1,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-ideapad-1-15ijl7-intel-celeron-n4500-8g-256g-ssd-gris-20.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"769,000 DT"
BU-82QY00PEFE-W11P,https://www.mytek.tn/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8g-256go-ssd-noir.html,PC Portable LENOVO V15 G2 IJL Intel Celeron N4500 8G 256Go SSD - Noir,V15 G2 IJL,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-lenovo-v15-g2-ijl-intel-celeron-n4500-8g-256go-ssd-noir-40.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"779,000 DT"
BU-X515KA-EJ008-W11P,https://www.mytek.tn/pc-portable-asus-x515ka-intel-celeron-n4500-4go-256g-ssd-silver.html,PC Portable ASUS X515KA Intel Celeron N4500 4Go 256G SSD - Silver,X515KA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-x515ka-intel-celeron-n4500-4go-256g-ssd-silver-40.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"779,000 DT"
X515KA-EJ008-16G,https://www.mytek.tn/pc-portable-asus-x515ka-intel-celeron-n4500-16go-256go-ssd-silver.html,PC Portable ASUS X515KA Intel Celeron N4500 16Go 256Go SSD - Silver,X515KA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-x515ka-intel-celeron-n4500-16go-256go-ssd-silver-40.jpg,Mytek,15.6 Pouces,Intel Celeron,16 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"779,000 DT"
BU-A30XQEA-W11P,https://www.mytek.tn/pc-portable-hp-15-fd0298nk-intel-n100-4g-256go-ssd-noir.html,PC Portable HP 15-fd0298nk Intel N100 4G 256Go SSD - Noir,15-fd0298nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0298nk-intel-n100-4g-256go-ssd-noir-i.jpg,Mytek,15.6 Pouces,Intel Celeron,4 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"779,000 DT"
886L5EA-8G,https://www.mytek.tn/pc-portable-hp-15-fd0030nk-intel-n100-8go-256go-ssd-gris.html,PC Portable HP 15-fd0030nk Intel N100 8Go 256Go SSD - Gris,15-fd0030nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0030nk-intel-n100-8go-256go-ssd-gris-uh.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,"785,000 DT"
886L4EA-8G,https://www.mytek.tn/pc-portable-hp-15-fd0029nk-intel-n100-8go-256go-ssd-silver-bleu.html,PC Portable HP 15-fd0029nk Intel N100 8Go 256Go SSD - Silver & Bleu,15-fd0029nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0029nk-intel-n100-8go-256go-ssd-silver-bleu_1.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Famille,Non,"785,000 DT"
AB1T8EA-16G,https://www.mytek.tn/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir.html,PC Portable HP 15-fd0297nk Intel N100 16Go 256Go SSD - Noir,15-fd0297nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir-20.jpg,Mytek,15.6 Pouces,Intel Celeron,16 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"789,000 DT"
A30XQEA-16G,https://www.mytek.tn/pc-portable-hp-15-fd0298nk-intel-n100-16go-256go-ssd-noir.html,PC Portable HP 15-fd0298nk Intel N100 16Go 256Go SSD - Noir,15-fd0298nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0298nk-intel-n100-16go-256go-ssd-noir-h.jpg,Mytek,15.6 Pouces,Intel Celeron,16 Go,256 Go SSD,Graphique Intégrée,FreeDos,Non,"789,000 DT"
BU-X515KA-EJ008-8G-W11P,https://www.mytek.tn/pc-portable-asus-x515ka-intel-celeron-n4500-8g-256go-ssd-silver.html,PC Portable ASUS X515KA Intel Celeron N4500 8G 256Go SSD - Silver,X515KA,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-asus-x515ka-intel-celeron-n4500-8g-256go-ssd-silver-40.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"799,000 DT"
BU-AB1T8EA-W11P,https://www.mytek.tn/pc-portable-hp-15-fd0297nk-intel-n100-8g-256go-ssd-noir.html,PC Portable HP 15-fd0297nk Intel N100 8G 256Go SSD - Noir,15-fd0297nk,https://mk-media.mytek.tn/media/catalog/product/cache/4635b69058c0dccf0c8109f6ac6742cc/p/c/pc-portable-hp-15-fd0297nk-intel-n100-16go-256go-ssd-noir-wp11-10_1.jpg,Mytek,15.6 Pouces,Intel Celeron,8 Go,256 Go SSD,Graphique Intégrée,Windows 11 Pro,Non,"809,000 DT"
